dt,currency,rate_to_rub,nominal
2019-01-14,USD,66.9167,1
2019-01-15,EUR,77.0692,1
2019-01-15,GBP,86.2208,1
2019-01-15,RUB,1,1
2019-01-15,USD,67.192,1
2019-01-16,EUR,76.9498,1
2019-01-16,GBP,86.3412,1
2019-01-16,RUB,1,1
2019-01-16,USD,67.082,1
2019-01-17,EUR,76.135,1
2019-01-17,GBP,86.0225,1
2019-01-17,RUB,1,1
2019-01-17,USD,66.7617,1
2019-01-18,EUR,75.633,1
2019-01-18,GBP,85.3603,1
2019-01-18,RUB,1,1
2019-01-18,USD,66.4438,1
2019-01-19,EUR,75.5841,1
2019-01-19,GBP,85.9118,1
2019-01-19,RUB,1,1
2019-01-19,USD,66.3309,1
2019-01-20,EUR,75.5841,1
2019-01-20,GBP,85.9118,1
2019-01-20,RUB,1,1
2019-01-20,USD,66.3309,1
2019-01-21,EUR,75.5841,1
2019-01-21,GBP,85.9118,1
2019-01-21,RUB,1,1
2019-01-21,USD,66.3309,1
2019-01-22,EUR,75.5481,1
2019-01-22,GBP,85.3301,1
2019-01-22,RUB,1,1
2019-01-22,USD,66.3634,1
2019-01-23,EUR,75.5541,1
2019-01-23,GBP,85.6231,1
2019-01-23,RUB,1,1
2019-01-23,USD,66.5499,1
2019-01-24,EUR,75.3861,1
2019-01-24,GBP,85.9726,1
2019-01-24,RUB,1,1
2019-01-24,USD,66.3318,1
2019-01-25,EUR,75.0306,1
2019-01-25,GBP,86.0991,1
2019-01-25,RUB,1,1
2019-01-25,USD,66.0016,1
2019-01-26,EUR,74.6312,1
2019-01-26,GBP,86.2656,1
2019-01-26,RUB,1,1
2019-01-26,USD,65.917,1
2019-01-27,EUR,74.6312,1
2019-01-27,GBP,86.2656,1
2019-01-27,RUB,1,1
2019-01-27,USD,65.917,1
2019-01-28,EUR,74.6312,1
2019-01-28,GBP,86.2656,1
2019-01-28,RUB,1,1
2019-01-28,USD,65.917,1
2019-01-29,EUR,75.1932,1
2019-01-29,GBP,86.7968,1
2019-01-29,RUB,1,1
2019-01-29,USD,65.93,1
2019-01-30,EUR,75.8811,1
2019-01-30,GBP,87.2652,1
2019-01-30,RUB,1,1
2019-01-30,USD,66.3412,1
2019-01-31,EUR,75.5706,1
2019-01-31,GBP,86.5232,1
2019-01-31,RUB,1,1
2019-01-31,USD,66.0987,1
2019-02-01,EUR,75.2006,1
2019-02-01,GBP,85.9192,1
2019-02-01,RUB,1,1
2019-02-01,USD,65.3577,1
2019-02-02,EUR,75.148,1
2019-02-02,GBP,86.0082,1
2019-02-02,RUB,1,1
2019-02-02,USD,65.6601,1
2019-02-03,EUR,75.148,1
2019-02-03,GBP,86.0082,1
2019-02-03,RUB,1,1
2019-02-03,USD,65.6601,1
2019-02-04,EUR,75.148,1
2019-02-04,GBP,86.0082,1
2019-02-04,RUB,1,1
2019-02-04,USD,65.6601,1
2019-02-05,EUR,75.0565,1
2019-02-05,GBP,85.7929,1
2019-02-05,RUB,1,1
2019-02-05,USD,65.5859,1
2019-02-06,EUR,74.9127,1
2019-02-06,GBP,85.4693,1
2019-02-06,RUB,1,1
2019-02-06,USD,65.5691,1
2019-02-07,EUR,74.7703,1
2019-02-07,GBP,85.0671,1
2019-02-07,RUB,1,1
2019-02-07,USD,65.6686,1
2019-02-08,EUR,74.9656,1
2019-02-08,GBP,85.2449,1
2019-02-08,RUB,1,1
2019-02-08,USD,66.0199,1
2019-02-09,EUR,74.8954,1
2019-02-09,GBP,85.4324,1
2019-02-09,RUB,1,1
2019-02-09,USD,66.0628,1
2019-02-10,EUR,74.8954,1
2019-02-10,GBP,85.4324,1
2019-02-10,RUB,1,1
2019-02-10,USD,66.0628,1
2019-02-11,EUR,74.8954,1
2019-02-11,GBP,85.4324,1
2019-02-11,RUB,1,1
2019-02-11,USD,66.0628,1
2019-02-12,EUR,74.3243,1
2019-02-12,GBP,84.822,1
2019-02-12,RUB,1,1
2019-02-12,USD,65.6517,1
2019-02-13,EUR,74.1459,1
2019-02-13,GBP,84.5354,1
2019-02-13,RUB,1,1
2019-02-13,USD,65.7147,1
2019-02-14,EUR,74.3872,1
2019-02-14,GBP,84.725,1
2019-02-14,RUB,1,1
2019-02-14,USD,65.6783,1
2019-02-15,EUR,75.0471,1
2019-02-15,GBP,85.3945,1
2019-02-15,RUB,1,1
2019-02-15,USD,66.5429,1
2019-02-16,EUR,75.2492,1
2019-02-16,GBP,85.3816,1
2019-02-16,RUB,1,1
2019-02-16,USD,66.7044,1
2019-02-17,EUR,75.2492,1
2019-02-17,GBP,85.3816,1
2019-02-17,RUB,1,1
2019-02-17,USD,66.7044,1
2019-02-18,EUR,75.2492,1
2019-02-18,GBP,85.3816,1
2019-02-18,RUB,1,1
2019-02-18,USD,66.7044,1
2019-02-19,EUR,74.9055,1
2019-02-19,GBP,85.4255,1
2019-02-19,RUB,1,1
2019-02-19,USD,66.247,1
2019-02-20,EUR,74.8151,1
2019-02-20,GBP,85.6127,1
2019-02-20,RUB,1,1
2019-02-20,USD,66.2022,1
2019-02-21,EUR,74.6816,1
2019-02-21,GBP,85.8443,1
2019-02-21,RUB,1,1
2019-02-21,USD,65.8568,1
2019-02-22,EUR,74.2963,1
2019-02-22,GBP,85.6412,1
2019-02-22,RUB,1,1
2019-02-22,USD,65.5401,1
2019-02-23,EUR,74.3332,1
2019-02-23,GBP,85.3921,1
2019-02-23,RUB,1,1
2019-02-23,USD,65.5149,1
2019-02-24,EUR,74.3332,1
2019-02-24,GBP,85.3921,1
2019-02-24,RUB,1,1
2019-02-24,USD,65.5149,1
2019-02-25,EUR,74.3332,1
2019-02-25,GBP,85.3921,1
2019-02-25,RUB,1,1
2019-02-25,USD,65.5149,1
2019-02-26,EUR,74.0876,1
2019-02-26,GBP,85.4099,1
2019-02-26,RUB,1,1
2019-02-26,USD,65.2582,1
2019-02-27,EUR,74.4898,1
2019-02-27,GBP,86.3011,1
2019-02-27,RUB,1,1
2019-02-27,USD,65.6182,1
2019-02-28,EUR,74.8249,1
2019-02-28,GBP,87.3582,1
2019-02-28,RUB,1,1
2019-02-28,USD,65.757,1
2019-03-01,EUR,74.9691,1
2019-03-01,GBP,87.5606,1
2019-03-01,RUB,1,1
2019-03-01,USD,65.8895,1
2019-03-02,EUR,74.8048,1
2019-03-02,GBP,87.1581,1
2019-03-02,RUB,1,1
2019-03-02,USD,65.8145,1
2019-03-03,EUR,74.8048,1
2019-03-03,GBP,87.1581,1
2019-03-03,RUB,1,1
2019-03-03,USD,65.8145,1
2019-03-04,EUR,74.8048,1
2019-03-04,GBP,87.1581,1
2019-03-04,RUB,1,1
2019-03-04,USD,65.8145,1
2019-03-05,EUR,74.7438,1
2019-03-05,GBP,87.1134,1
2019-03-05,RUB,1,1
2019-03-05,USD,65.7956,1
2019-03-06,EUR,74.5058,1
2019-03-06,GBP,86.6789,1
2019-03-06,RUB,1,1
2019-03-06,USD,65.8004,1
2019-03-07,EUR,74.4158,1
2019-03-07,GBP,86.5638,1
2019-03-07,RUB,1,1
2019-03-07,USD,65.843,1
2019-03-08,EUR,74.573,1
2019-03-08,GBP,86.8292,1
2019-03-08,RUB,1,1
2019-03-08,USD,65.9646,1
2019-03-09,EUR,74.573,1
2019-03-09,GBP,86.8292,1
2019-03-09,RUB,1,1
2019-03-09,USD,65.9646,1
2019-03-10,EUR,74.573,1
2019-03-10,GBP,86.8292,1
2019-03-10,RUB,1,1
2019-03-10,USD,65.9646,1
2019-03-11,EUR,74.573,1
2019-03-11,GBP,86.8292,1
2019-03-11,RUB,1,1
2019-03-11,USD,65.9646,1
2019-03-12,EUR,74.2896,1
2019-03-12,GBP,85.9124,1
2019-03-12,RUB,1,1
2019-03-12,USD,66.0763,1
2019-03-13,EUR,74.0672,1
2019-03-13,GBP,87.0366,1
2019-03-13,RUB,1,1
2019-03-13,USD,65.7674,1
2019-03-14,EUR,74.0237,1
2019-03-14,GBP,86.1446,1
2019-03-14,RUB,1,1
2019-03-14,USD,65.589,1
2019-03-15,EUR,74.0613,1
2019-03-15,GBP,87.1156,1
2019-03-15,RUB,1,1
2019-03-15,USD,65.4021,1
2019-03-16,EUR,74.0686,1
2019-03-16,GBP,86.6031,1
2019-03-16,RUB,1,1
2019-03-16,USD,65.4201,1
2019-03-17,EUR,74.0686,1
2019-03-17,GBP,86.6031,1
2019-03-17,RUB,1,1
2019-03-17,USD,65.4201,1
2019-03-18,EUR,74.0686,1
2019-03-18,GBP,86.6031,1
2019-03-18,RUB,1,1
2019-03-18,USD,65.4201,1
2019-03-19,EUR,73.361,1
2019-03-19,GBP,85.7452,1
2019-03-19,RUB,1,1
2019-03-19,USD,64.6694,1
2019-03-20,EUR,72.9995,1
2019-03-20,GBP,85.3225,1
2019-03-20,RUB,1,1
2019-03-20,USD,64.3167,1
2019-03-21,EUR,72.9389,1
2019-03-21,GBP,85.0428,1
2019-03-21,RUB,1,1
2019-03-21,USD,64.2803,1
2019-03-22,EUR,72.787,1
2019-03-22,GBP,83.8526,1
2019-03-22,RUB,1,1
2019-03-22,USD,63.742,1
2019-03-23,EUR,72.59,1
2019-03-23,GBP,83.7626,1
2019-03-23,RUB,1,1
2019-03-23,USD,63.7705,1
2019-03-24,EUR,72.59,1
2019-03-24,GBP,83.7626,1
2019-03-24,RUB,1,1
2019-03-24,USD,63.7705,1
2019-03-25,EUR,72.59,1
2019-03-25,GBP,83.7626,1
2019-03-25,RUB,1,1
2019-03-25,USD,63.7705,1
2019-03-26,EUR,72.9229,1
2019-03-26,GBP,85.0552,1
2019-03-26,RUB,1,1
2019-03-26,USD,64.4993,1
2019-03-27,EUR,72.5808,1
2019-03-27,GBP,84.6187,1
2019-03-27,RUB,1,1
2019-03-27,USD,64.1683,1
2019-03-28,EUR,72.7182,1
2019-03-28,GBP,85.2233,1
2019-03-28,RUB,1,1
2019-03-28,USD,64.5925,1
2019-03-29,EUR,72.8884,1
2019-03-29,GBP,85.1229,1
2019-03-29,RUB,1,1
2019-03-29,USD,64.8012,1
2019-03-30,EUR,72.723,1
2019-03-30,GBP,84.2522,1
2019-03-30,RUB,1,1
2019-03-30,USD,64.7347,1
2019-03-31,EUR,72.723,1
2019-03-31,GBP,84.2522,1
2019-03-31,RUB,1,1
2019-03-31,USD,64.7347,1
2019-04-01,EUR,72.723,1
2019-04-01,GBP,84.2522,1
2019-04-01,RUB,1,1
2019-04-01,USD,64.7347,1
2019-04-02,EUR,73.4967,1
2019-04-02,GBP,85.5858,1
2019-04-02,RUB,1,1
2019-04-02,USD,65.4176,1
2019-04-03,EUR,73.3162,1
2019-04-03,GBP,85.5269,1
2019-04-03,RUB,1,1
2019-04-03,USD,65.4726,1
2019-04-04,EUR,73.1725,1
2019-04-04,GBP,85.7687,1
2019-04-04,RUB,1,1
2019-04-04,USD,65.1639,1
2019-04-05,EUR,73.4223,1
2019-04-05,GBP,86.0698,1
2019-04-05,RUB,1,1
2019-04-05,USD,65.3281,1
2019-04-06,EUR,73.4392,1
2019-04-06,GBP,85.6573,1
2019-04-06,RUB,1,1
2019-04-06,USD,65.4072,1
2019-04-07,EUR,73.4392,1
2019-04-07,GBP,85.6573,1
2019-04-07,RUB,1,1
2019-04-07,USD,65.4072,1
2019-04-08,EUR,73.4392,1
2019-04-08,GBP,85.6573,1
2019-04-08,RUB,1,1
2019-04-08,USD,65.4072,1
2019-04-09,EUR,73.3617,1
2019-04-09,GBP,85.3664,1
2019-04-09,RUB,1,1
2019-04-09,USD,65.3498,1
2019-04-10,EUR,72.9708,1
2019-04-10,GBP,84.7084,1
2019-04-10,RUB,1,1
2019-04-10,USD,64.7766,1
2019-04-11,EUR,72.946,1
2019-04-11,GBP,84.6246,1
2019-04-11,RUB,1,1
2019-04-11,USD,64.7373,1
2019-04-12,EUR,72.6551,1
2019-04-12,GBP,84.1954,1
2019-04-12,RUB,1,1
2019-04-12,USD,64.3991,1
2019-04-13,EUR,72.8398,1
2019-04-13,GBP,84.2722,1
2019-04-13,RUB,1,1
2019-04-13,USD,64.5171,1
2019-04-14,EUR,72.8398,1
2019-04-14,GBP,84.2722,1
2019-04-14,RUB,1,1
2019-04-14,USD,64.5171,1
2019-04-15,EUR,72.8398,1
2019-04-15,GBP,84.2722,1
2019-04-15,RUB,1,1
2019-04-15,USD,64.5171,1
2019-04-16,EUR,72.7018,1
2019-04-16,GBP,84.1956,1
2019-04-16,RUB,1,1
2019-04-16,USD,64.2469,1
2019-04-17,EUR,72.6515,1
2019-04-17,GBP,84.0738,1
2019-04-17,RUB,1,1
2019-04-17,USD,64.2422,1
2019-04-18,EUR,72.3602,1
2019-04-18,GBP,83.4418,1
2019-04-18,RUB,1,1
2019-04-18,USD,63.945,1
2019-04-19,EUR,72.244,1
2019-04-19,GBP,83.3791,1
2019-04-19,RUB,1,1
2019-04-19,USD,64.0688,1
2019-04-20,EUR,71.9232,1
2019-04-20,GBP,83.1419,1
2019-04-20,RUB,1,1
2019-04-20,USD,63.9602,1
2019-04-21,EUR,71.9232,1
2019-04-21,GBP,83.1419,1
2019-04-21,RUB,1,1
2019-04-21,USD,63.9602,1
2019-04-22,EUR,71.9232,1
2019-04-22,GBP,83.1419,1
2019-04-22,RUB,1,1
2019-04-22,USD,63.9602,1
2019-04-23,EUR,71.721,1
2019-04-23,GBP,82.8899,1
2019-04-23,RUB,1,1
2019-04-23,USD,63.786,1
2019-04-24,EUR,71.7453,1
2019-04-24,GBP,82.9023,1
2019-04-24,RUB,1,1
2019-04-24,USD,63.7906,1
2019-04-25,EUR,71.715,1
2019-04-25,GBP,82.7003,1
2019-04-25,RUB,1,1
2019-04-25,USD,63.9798,1
2019-04-26,EUR,72.1111,1
2019-04-26,GBP,83.3523,1
2019-04-26,RUB,1,1
2019-04-26,USD,64.6794,1
2019-04-27,EUR,72.0882,1
2019-04-27,GBP,83.5022,1
2019-04-27,RUB,1,1
2019-04-27,USD,64.7053,1
2019-04-28,EUR,72.0882,1
2019-04-28,GBP,83.5022,1
2019-04-28,RUB,1,1
2019-04-28,USD,64.7053,1
2019-04-29,EUR,72.0882,1
2019-04-29,GBP,83.5022,1
2019-04-29,RUB,1,1
2019-04-29,USD,64.7053,1
2019-04-30,EUR,72.2024,1
2019-04-30,GBP,83.7305,1
2019-04-30,RUB,1,1
2019-04-30,USD,64.6917,1
2019-05-01,EUR,72.3096,1
2019-05-01,GBP,83.8592,1
2019-05-01,RUB,1,1
2019-05-01,USD,64.6314,1
2019-05-02,EUR,72.3096,1
2019-05-02,GBP,83.8592,1
2019-05-02,RUB,1,1
2019-05-02,USD,64.6314,1
2019-05-03,EUR,72.3096,1
2019-05-03,GBP,83.8592,1
2019-05-03,RUB,1,1
2019-05-03,USD,64.6314,1
2019-05-04,EUR,72.3096,1
2019-05-04,GBP,83.8592,1
2019-05-04,RUB,1,1
2019-05-04,USD,64.6314,1
2019-05-05,EUR,72.3096,1
2019-05-05,GBP,83.8592,1
2019-05-05,RUB,1,1
2019-05-05,USD,64.6314,1
2019-05-06,EUR,72.3096,1
2019-05-06,GBP,83.8592,1
2019-05-06,RUB,1,1
2019-05-06,USD,64.6314,1
2019-05-07,EUR,73.1099,1
2019-05-07,GBP,85.713,1
2019-05-07,RUB,1,1
2019-05-07,USD,65.335,1
2019-05-08,EUR,73.0817,1
2019-05-08,GBP,85.3816,1
2019-05-08,RUB,1,1
2019-05-08,USD,65.2166,1
2019-05-09,EUR,73.0888,1
2019-05-09,GBP,85.1495,1
2019-05-09,RUB,1,1
2019-05-09,USD,65.2287,1
2019-05-10,EUR,73.0888,1
2019-05-10,GBP,85.1495,1
2019-05-10,RUB,1,1
2019-05-10,USD,65.2287,1
2019-05-11,EUR,73.0888,1
2019-05-11,GBP,85.1495,1
2019-05-11,RUB,1,1
2019-05-11,USD,65.2287,1
2019-05-12,EUR,73.0888,1
2019-05-12,GBP,85.1495,1
2019-05-12,RUB,1,1
2019-05-12,USD,65.2287,1
2019-05-13,EUR,73.0888,1
2019-05-13,GBP,85.1495,1
2019-05-13,RUB,1,1
2019-05-13,USD,65.2287,1
2019-05-14,EUR,73.5231,1
2019-05-14,GBP,85.1834,1
2019-05-14,RUB,1,1
2019-05-14,USD,65.4703,1
2019-05-15,EUR,73.3712,1
2019-05-15,GBP,84.5114,1
2019-05-15,RUB,1,1
2019-05-15,USD,65.3001,1
2019-05-16,EUR,72.6891,1
2019-05-16,GBP,83.7264,1
2019-05-16,RUB,1,1
2019-05-16,USD,64.8489,1
2019-05-17,EUR,72.3651,1
2019-05-17,GBP,82.8496,1
2019-05-17,RUB,1,1
2019-05-17,USD,64.5598,1
2019-05-18,EUR,72.2464,1
2019-05-18,GBP,82.6135,1
2019-05-18,RUB,1,1
2019-05-18,USD,64.6327,1
2019-05-19,EUR,72.2464,1
2019-05-19,GBP,82.6135,1
2019-05-19,RUB,1,1
2019-05-19,USD,64.6327,1
2019-05-20,EUR,72.2464,1
2019-05-20,GBP,82.6135,1
2019-05-20,RUB,1,1
2019-05-20,USD,64.6327,1
2019-05-21,EUR,71.9631,1
2019-05-21,GBP,82.2232,1
2019-05-21,RUB,1,1
2019-05-21,USD,64.4888,1
2019-05-22,EUR,71.9654,1
2019-05-22,GBP,81.9042,1
2019-05-22,RUB,1,1
2019-05-22,USD,64.5372,1
2019-05-23,EUR,71.8427,1
2019-05-23,GBP,81.6854,1
2019-05-23,RUB,1,1
2019-05-23,USD,64.4156,1
2019-05-24,EUR,71.8369,1
2019-05-24,GBP,81.3364,1
2019-05-24,RUB,1,1
2019-05-24,USD,64.4913,1
2019-05-25,EUR,72.3186,1
2019-05-25,GBP,81.9262,1
2019-05-25,RUB,1,1
2019-05-25,USD,64.6106,1
2019-05-26,EUR,72.3186,1
2019-05-26,GBP,81.9262,1
2019-05-26,RUB,1,1
2019-05-26,USD,64.6106,1
2019-05-27,EUR,72.3186,1
2019-05-27,GBP,81.9262,1
2019-05-27,RUB,1,1
2019-05-27,USD,64.6106,1
2019-05-28,EUR,72.1863,1
2019-05-28,GBP,81.9848,1
2019-05-28,RUB,1,1
2019-05-28,USD,64.4636,1
2019-05-29,EUR,72.168,1
2019-05-29,GBP,81.7198,1
2019-05-29,RUB,1,1
2019-05-29,USD,64.5394,1
2019-05-30,EUR,72.4118,1
2019-05-30,GBP,82.0183,1
2019-05-30,RUB,1,1
2019-05-30,USD,64.9084,1
2019-05-31,EUR,72.4229,1
2019-05-31,GBP,82.2142,1
2019-05-31,RUB,1,1
2019-05-31,USD,65.0583,1
2019-06-01,EUR,72.8436,1
2019-06-01,GBP,82.5531,1
2019-06-01,RUB,1,1
2019-06-01,USD,65.3834,1
2019-06-02,EUR,72.8436,1
2019-06-02,GBP,82.5531,1
2019-06-02,RUB,1,1
2019-06-02,USD,65.3834,1
2019-06-03,EUR,72.8436,1
2019-06-03,GBP,82.5531,1
2019-06-03,RUB,1,1
2019-06-03,USD,65.3834,1
2019-06-04,EUR,73.218,1
2019-06-04,GBP,82.9136,1
2019-06-04,RUB,1,1
2019-06-04,USD,65.5547,1
2019-06-05,EUR,73.4239,1
2019-06-05,GBP,82.4552,1
2019-06-05,RUB,1,1
2019-06-05,USD,65.1614,1
2019-06-06,EUR,73.369,1
2019-06-06,GBP,82.8055,1
2019-06-06,RUB,1,1
2019-06-06,USD,65.1243,1
2019-06-07,EUR,73.2708,1
2019-06-07,GBP,82.808,1
2019-06-07,RUB,1,1
2019-06-07,USD,65.234,1
2019-06-08,EUR,73.2605,1
2019-06-08,GBP,82.6652,1
2019-06-08,RUB,1,1
2019-06-08,USD,65.0395,1
2019-06-09,EUR,73.2605,1
2019-06-09,GBP,82.6652,1
2019-06-09,RUB,1,1
2019-06-09,USD,65.0395,1
2019-06-10,EUR,73.2605,1
2019-06-10,GBP,82.6652,1
2019-06-10,RUB,1,1
2019-06-10,USD,65.0395,1
2019-06-11,EUR,73.2148,1
2019-06-11,GBP,82.4088,1
2019-06-11,RUB,1,1
2019-06-11,USD,64.7919,1
2019-06-12,EUR,73.0448,1
2019-06-12,GBP,81.8641,1
2019-06-12,RUB,1,1
2019-06-12,USD,64.5158,1
2019-06-13,EUR,73.0448,1
2019-06-13,GBP,81.8641,1
2019-06-13,RUB,1,1
2019-06-13,USD,64.5158,1
2019-06-14,EUR,73.0141,1
2019-06-14,GBP,81.9268,1
2019-06-14,RUB,1,1
2019-06-14,USD,64.6314,1
2019-06-15,EUR,72.6993,1
2019-06-15,GBP,81.591,1
2019-06-15,RUB,1,1
2019-06-15,USD,64.4326,1
2019-06-16,EUR,72.6993,1
2019-06-16,GBP,81.591,1
2019-06-16,RUB,1,1
2019-06-16,USD,64.4326,1
2019-06-17,EUR,72.6993,1
2019-06-17,GBP,81.591,1
2019-06-17,RUB,1,1
2019-06-17,USD,64.4326,1
2019-06-18,EUR,72.1077,1
2019-06-18,GBP,80.9451,1
2019-06-18,RUB,1,1
2019-06-18,USD,64.3187,1
2019-06-19,EUR,72.2291,1
2019-06-19,GBP,80.5798,1
2019-06-19,RUB,1,1
2019-06-19,USD,64.3352,1
2019-06-20,EUR,71.6377,1
2019-06-20,GBP,80.4221,1
2019-06-20,RUB,1,1
2019-06-20,USD,63.9794,1
2019-06-21,EUR,71.5457,1
2019-06-21,GBP,80.6545,1
2019-06-21,RUB,1,1
2019-06-21,USD,63.3877,1
2019-06-22,EUR,71.349,1
2019-06-22,GBP,80.0545,1
2019-06-22,RUB,1,1
2019-06-22,USD,63.1295,1
2019-06-23,EUR,71.349,1
2019-06-23,GBP,80.0545,1
2019-06-23,RUB,1,1
2019-06-23,USD,63.1295,1
2019-06-24,EUR,71.349,1
2019-06-24,GBP,80.0545,1
2019-06-24,RUB,1,1
2019-06-24,USD,63.1295,1
2019-06-25,EUR,71.5973,1
2019-06-25,GBP,80.1404,1
2019-06-25,RUB,1,1
2019-06-25,USD,62.9095,1
2019-06-26,EUR,71.2323,1
2019-06-26,GBP,79.798,1
2019-06-26,RUB,1,1
2019-06-26,USD,62.5229,1
2019-06-27,EUR,71.3816,1
2019-06-27,GBP,79.6346,1
2019-06-27,RUB,1,1
2019-06-27,USD,62.8083,1
2019-06-28,EUR,71.6635,1
2019-06-28,GBP,80.0107,1
2019-06-28,RUB,1,1
2019-06-28,USD,63.0452,1
2019-06-29,EUR,71.8179,1
2019-06-29,GBP,79.9105,1
2019-06-29,RUB,1,1
2019-06-29,USD,63.0756,1
2019-06-30,EUR,71.8179,1
2019-06-30,GBP,79.9105,1
2019-06-30,RUB,1,1
2019-06-30,USD,63.0756,1
2019-07-01,EUR,71.8179,1
2019-07-01,GBP,79.9105,1
2019-07-01,RUB,1,1
2019-07-01,USD,63.0756,1
2019-07-02,EUR,71.3962,1
2019-07-02,GBP,79.795,1
2019-07-02,RUB,1,1
2019-07-02,USD,63.0541,1
2019-07-03,EUR,71.408,1
2019-07-03,GBP,79.7918,1
2019-07-03,RUB,1,1
2019-07-03,USD,63.2265,1
2019-07-04,EUR,71.6034,1
2019-07-04,GBP,79.8006,1
2019-07-04,RUB,1,1
2019-07-04,USD,63.4951,1
2019-07-05,EUR,71.542,1
2019-07-05,GBP,79.7905,1
2019-07-05,RUB,1,1
2019-07-05,USD,63.4013,1
2019-07-06,EUR,71.6593,1
2019-07-06,GBP,79.8489,1
2019-07-06,RUB,1,1
2019-07-06,USD,63.5841,1
2019-07-07,EUR,71.6593,1
2019-07-07,GBP,79.8489,1
2019-07-07,RUB,1,1
2019-07-07,USD,63.5841,1
2019-07-08,EUR,71.6593,1
2019-07-08,GBP,79.8489,1
2019-07-08,RUB,1,1
2019-07-08,USD,63.5841,1
2019-07-09,EUR,71.7067,1
2019-07-09,GBP,80.0609,1
2019-07-09,RUB,1,1
2019-07-09,USD,63.8699,1
2019-07-10,EUR,71.4626,1
2019-07-10,GBP,79.5034,1
2019-07-10,RUB,1,1
2019-07-10,USD,63.766,1
2019-07-11,EUR,71.5631,1
2019-07-11,GBP,79.5507,1
2019-07-11,RUB,1,1
2019-07-11,USD,63.7988,1
2019-07-12,EUR,71.0073,1
2019-07-12,GBP,78.9698,1
2019-07-12,RUB,1,1
2019-07-12,USD,62.9944,1
2019-07-13,EUR,71.0114,1
2019-07-13,GBP,79.0402,1
2019-07-13,RUB,1,1
2019-07-13,USD,63.0204,1
2019-07-14,EUR,71.0114,1
2019-07-14,GBP,79.0402,1
2019-07-14,RUB,1,1
2019-07-14,USD,63.0204,1
2019-07-15,EUR,71.0114,1
2019-07-15,GBP,79.0402,1
2019-07-15,RUB,1,1
2019-07-15,USD,63.0204,1
2019-07-16,EUR,70.8574,1
2019-07-16,GBP,78.8931,1
2019-07-16,RUB,1,1
2019-07-16,USD,62.828,1
2019-07-17,EUR,70.6771,1
2019-07-17,GBP,78.2963,1
2019-07-17,RUB,1,1
2019-07-17,USD,62.8129,1
2019-07-18,EUR,70.5552,1
2019-07-18,GBP,78.1149,1
2019-07-18,RUB,1,1
2019-07-18,USD,62.9451,1
2019-07-19,EUR,70.6068,1
2019-07-19,GBP,78.3598,1
2019-07-19,RUB,1,1
2019-07-19,USD,62.8286,1
2019-07-20,EUR,70.7941,1
2019-07-20,GBP,78.7656,1
2019-07-20,RUB,1,1
2019-07-20,USD,62.8666,1
2019-07-21,EUR,70.7941,1
2019-07-21,GBP,78.7656,1
2019-07-21,RUB,1,1
2019-07-21,USD,62.8666,1
2019-07-22,EUR,70.7941,1
2019-07-22,GBP,78.7656,1
2019-07-22,RUB,1,1
2019-07-22,USD,62.8666,1
2019-07-23,EUR,70.6546,1
2019-07-23,GBP,78.6023,1
2019-07-23,RUB,1,1
2019-07-23,USD,62.9776,1
2019-07-24,EUR,70.635,1
2019-07-24,GBP,78.4883,1
2019-07-24,RUB,1,1
2019-07-24,USD,63.129,1
2019-07-25,EUR,70.3241,1
2019-07-25,GBP,78.5923,1
2019-07-25,RUB,1,1
2019-07-25,USD,63.1162,1
2019-07-26,EUR,70.294,1
2019-07-26,GBP,78.8202,1
2019-07-26,RUB,1,1
2019-07-26,USD,63.1572,1
2019-07-27,EUR,70.311,1
2019-07-27,GBP,78.4859,1
2019-07-27,RUB,1,1
2019-07-27,USD,63.1271,1
2019-07-28,EUR,70.311,1
2019-07-28,GBP,78.4859,1
2019-07-28,RUB,1,1
2019-07-28,USD,63.1271,1
2019-07-29,EUR,70.311,1
2019-07-29,GBP,78.4859,1
2019-07-29,RUB,1,1
2019-07-29,USD,63.1271,1
2019-07-30,EUR,70.6417,1
2019-07-30,GBP,78.3595,1
2019-07-30,RUB,1,1
2019-07-30,USD,63.521,1
2019-07-31,EUR,70.598,1
2019-07-31,GBP,77.0626,1
2019-07-31,RUB,1,1
2019-07-31,USD,63.3791,1
2019-08-01,EUR,70.7355,1
2019-08-01,GBP,77.1026,1
2019-08-01,RUB,1,1
2019-08-01,USD,63.4172,1
2019-08-02,EUR,70.4727,1
2019-08-02,GBP,77.3477,1
2019-08-02,RUB,1,1
2019-08-02,USD,63.834,1
2019-08-03,EUR,71.7077,1
2019-08-03,GBP,78.3982,1
2019-08-03,RUB,1,1
2019-08-03,USD,64.6423,1
2019-08-04,EUR,71.7077,1
2019-08-04,GBP,78.3982,1
2019-08-04,RUB,1,1
2019-08-04,USD,64.6423,1
2019-08-05,EUR,71.7077,1
2019-08-05,GBP,78.3982,1
2019-08-05,RUB,1,1
2019-08-05,USD,64.6423,1
2019-08-06,EUR,72.3732,1
2019-08-06,GBP,78.8397,1
2019-08-06,RUB,1,1
2019-08-06,USD,65.0546,1
2019-08-07,EUR,73.073,1
2019-08-07,GBP,79.4303,1
2019-08-07,RUB,1,1
2019-08-07,USD,65.203,1
2019-08-08,EUR,72.8914,1
2019-08-08,GBP,79.1273,1
2019-08-08,RUB,1,1
2019-08-08,USD,65.0932,1
2019-08-09,EUR,73.0432,1
